00 1c 02 03 04 
00 1c 02 03 05 
00 1c 02 03 07 
00 0c 1f 02 18 04 
00 0c 1f 02 20 0e 
00 0c 1f 03 00 
00 0c 1f 03 03 05 
00 0c 1f 03 04 04 
00 0c 1f 03 04 
00 0c 1f 03 09 04 
00 0c 1f 03 0e 
00 0c 1f 03 11 04 
00 0c 1f 03 12 04 
00 0c 1f 03 18 04 
00 0c 1f 03 1b 00 
00 0c 1f 03 1c 00 
00 0c 1f 03 1c 
00 0c 1f 03 27 13 
00 0c 1f 03 27 
00 0c 1f 08 02 1c 
00 0c 1f 08 04 03 
00 0c 1f 08 09 03 
00 0c 1f 08 0e 03 
00 0c 1f 08 0f 03 
00 0c 1f 08 11 1d 
00 0c 1f 08 17 25 
00 0c 1f 08 18 03 
00 0c 1f 08 1b 03 
00 0c 1f 08 1c 03 
00 0c 1f 09 01 03 
00 0c 1f 09 03 13 
00 0c 1f 09 08 03 
00 0c 1f 09 09 03 
00 0c 1f 09 0e 0c 
00 0c 1f 09 0f 02 
00 0c 1f 09 1b 03 
00 0c 1f 09 1c 03 
00 0c 1f 0a 01 03 
00 0c 1f 0a 04 03 
00 0c 1f 0a 08 08 
00 0c 1f 0a 09 03 
00 0c 1f 0a 0f 02 
00 0c 1f 0a 11 0f 
00 0c 1f 0a 18 03 
00 0c 1f 0a 1c 
00 0c 1f 0d 01 03 
00 0c 1f 0d 02 1c 
00 0c 1f 0d 03 13 
00 0c 1f 0d 04 03 
00 0c 1f 0d 08 03 
00 0c 1f 0d 0f 02 
00 0c 1f 0d 11 1d 
00 0c 1f 0d 17 25 
00 0c 1f 0d 18 03 
00 0c 1f 0d 1b 02 
00 0c 1f 0d 1c 02 
00 0c 1f 0e 01 03 
00 0c 1f 0e 03 0a 
00 0c 1f 0e 04 02 
00 0c 1f 0e 08 03 
00 0c 1f 0e 09 02 
00 0c 1f 0e 0e 02 
00 0c 1f 0e 11 1d 
00 0c 1f 0e 18 02 
00 0c 1f 0e 1c 0a 
00 0c 1f 0e 20 02 
00 0c 1f 0e 26 1d 
00 0c 1f 0e 27 02 
00 0c 1f 0f 01 03 
00 0c 1f 0f 02 1c 
00 0c 1f 0f 04 03 
00 0c 1f 0f 08 
00 0c 1f 0f 09 03 
00 0c 1f 0f 0e 02 
00 0c 1f 0f 0f 02 
00 0c 1f 0f 11 1d 
00 0c 1f 0f 17 25 
00 0c 1f 0f 18 03 
00 0c 1f 0f 1b 02 
00 0c 1f 0f 20 1d 
00 0c 1f 13 04 02 
00 0c 1f 13 09 02 
00 0c 1f 13 09 
00 0c 1f 13 0e 02 
00 0c 1f 13 0f 02 
00 0c 1f 13 11 02 
00 0c 1f 13 12 02 
00 0c 1f 13 1b 02 
00 0c 1f 13 1c 02 
00 0c 1f 13 20 
00 0c 1f 13 26 02 
00 0c 1f 13 27 02 
00 0c 1f 14 0f 10 
00 0c 1f 14 11 12 
00 0c 1f 14 12 12 
00 0c 1f 14 19 17 
00 0c 1f 14 1b 1b 
00 0c 1f 14 1c 
00 0c 1f 14 26 12 
00 0c 1f 15 01 0a 
00 0c 1f 15 02 
00 0c 1f 15 03 04 
00 0c 1f 15 09 13 
00 0c 1f 15 0f 02 
00 0c 1f 15 11 1d 
00 0c 1f 15 12 1d 
00 0c 1f 15 1b 02 
00 0c 1f 15 1c 02 
00 0c 1f 15 26 1d 
00 0c 1f 16 09 03 
00 0c 1f 16 18 03 
00 0c 1f 16 20 0e 
00 0c 1f 16 27 0e 
00 0c 1f 1b 10 02 
00 0c 1f 1b 27 02 
00 0c 1f 1c 03 12 
00 0c 1f 1c 04 03 
00 0c 1f 1c 09 19 
00 0c 1f 1c 0e 02 
00 0c 1f 1c 0f 02 
00 0c 1f 1c 11 19 
00 0c 1f 1c 18 03 
00 0c 1f 1c 27 13 
00 0c 1f 1d 09 02 
00 0c 1f 1d 26 02 
00 0c 1f 24 01 03 
00 0c 1f 24 04 02 
00 0c 1f 24 09 02 
00 0c 1f 24 11 02 
00 0c 1f 24 12 02 
00 0c 1f 24 18 02 
00 0c 1f 24 19 
00 0c 1f 24 26 02 
00 0c 1f 24 
00 0c 1f 25 04 03 
00 0c 1f 25 04 
00 0c 1f 25 09 03 
00 0c 1f 25 11 
00 0c 1f 25 12 
00 0c 1f 25 18 03 
00 0c 1f 25 26 1d 
00 0c 1f 25 27 13 
00 0c 20 02 0f 08 
00 0c 20 02 18 06 
00 0c 20 02 19 0f 
00 0c 20 02 1a 06 
00 0c 20 02 1f 0e 
00 0c 20 02 25 04 
00 0c 20 02 26 06 
00 0c 20 02 
00 0c 20 03 01 09 
00 0c 20 03 02 00 
00 0c 20 03 03 00 
00 0c 20 03 0f 00 
00 0c 20 03 10 00 
00 0c 20 03 19 00 
00 0c 20 03 1a 00 
00 0c 20 03 1f 00 
00 0c 20 03 1f 
00 0c 20 03 25 00 
00 0c 20 03 26 00 
00 0c 20 08 03 03 
00 0c 20 08 04 03 
00 0c 20 08 08 0b 
00 0c 20 08 0e 03 
00 0c 20 08 0f 03 
00 0c 20 08 18 0c 
00 0c 20 08 19 25 
00 0c 20 08 1a 0c 
00 0c 20 08 24 03 
00 0c 20 08 25 03 
00 0c 20 08 
00 0c 20 09 01 03 
00 0c 20 09 03 02 
00 0c 20 09 04 02 
00 0c 20 09 08 03 
00 0c 20 09 0e 02 
00 0c 20 09 0f 03 
00 0c 20 09 18 02 
00 0c 20 09 19 0f 
00 0c 20 09 1a 03 
00 0c 20 09 25 02 
00 0c 20 09 
00 0c 20 0a 01 03 
00 0c 20 0a 08 08 
00 0c 20 0a 09 02 
00 0c 20 0a 18 02 
00 0c 20 0a 1a 02 
00 0c 20 0a 24 02 
00 0c 20 0a 25 02 
00 0c 20 0a 26 0f 
00 0c 20 0d 01 03 
00 0c 20 0d 03 02 
00 0c 20 0d 08 03 
00 0c 20 0d 0f 03 
00 0c 20 0d 18 02 
00 0c 20 0d 19 25 
00 0c 20 0d 1a 02 
00 0c 20 0d 24 02 
00 0c 20 0d 25 02 
00 0c 20 0d 
00 0c 20 0e 01 03 
00 0c 20 0e 02 03 
00 0c 20 0e 03 02 
00 0c 20 0e 04 02 
00 0c 20 0e 08 03 
00 0c 20 0e 17 09 
00 0c 20 0e 18 02 
00 0c 20 0e 19 25 
00 0c 20 0e 1a 02 
00 0c 20 0e 1f 02 
00 0c 20 0e 
00 0c 20 0f 01 08 
00 0c 20 0f 03 02 
00 0c 20 0f 08 08 
00 0c 20 0f 0e 09 
00 0c 20 0f 0f 0a 
00 0c 20 0f 17 08 
00 0c 20 0f 18 02 
00 0c 20 0f 19 02 
00 0c 20 0f 1a 02 
00 0c 20 0f 1f 1d 
00 0c 20 0f 24 02 
00 0c 20 0f 25 02 
00 0c 20 0f 26 0b 
00 0c 20 13 02 02 
00 0c 20 13 03 02 
00 0c 20 13 09 02 
00 0c 20 13 0f 02 
00 0c 20 13 10 02 
00 0c 20 13 11 
00 0c 20 13 19 02 
00 0c 20 13 1a 02 
00 0c 20 13 1f 02 
00 0c 20 14 11 1d 
00 0c 20 14 18 02 
00 0c 20 14 19 02 
00 0c 20 14 25 02 
00 0c 20 14 
00 0c 20 15 01 09 
00 0c 20 15 09 0a 
00 0c 20 15 10 02 
00 0c 20 15 19 02 
00 0c 20 15 1a 08 
00 0c 20 15 24 02 
00 0c 20 15 25 02 
00 0c 20 15 
00 0c 20 16 03 03 
00 0c 20 16 09 0a 
00 0c 20 16 0f 08 
00 0c 20 16 10 09 
00 0c 20 16 18 08 
00 0c 20 16 19 0f 
00 0c 20 16 1a 08 
00 0c 20 16 1f 0e 
00 0c 20 16 25 03 
00 0c 20 16 26 08 
00 0c 20 16 
00 0c 20 1c 01 08 
00 0c 20 1c 02 02 
00 0c 20 1c 03 02 
00 0c 20 1c 04 02 
00 0c 20 1c 0e 02 
00 0c 20 1c 0f 03 
00 0c 20 1c 19 0f 
00 0c 20 1c 25 02 
00 0c 20 1c 26 08 
00 0c 20 1c 27 18 
00 0c 20 1c 
00 0c 20 1d 10 19 
00 0c 20 1d 19 0f 
00 0c 20 1d 25 03 
00 0c 20 1d 26 12 
00 0c 20 1d 27 0a 
00 0c 20 25 01 09 
00 0c 20 25 03 02 
00 0c 20 25 09 0a 
00 0c 20 25 0f 22 
00 0c 20 25 18 08 
00 0c 20 25 19 02 
00 0c 20 25 1a 02 
00 0c 20 25 25 02 
00 0c 20 25 26 02 
00 0c 27 02 02 03 
00 0c 27 02 09 04 
00 0c 27 02 09 
00 0c 27 02 1a 04 
00 0c 27 02 21 06 
00 0c 27 03 00 
00 0c 27 03 03 
00 0c 27 03 09 04 
00 0c 27 03 0e 
00 0c 27 03 0f 00 
00 0c 27 03 10 13 
00 0c 27 03 1a 04 
00 0c 27 03 1f 13 
00 0c 27 03 1f 
00 0c 27 03 21 00 
00 0c 27 03 22 04 
00 0c 27 03 23 00 
00 0c 27 03 24 00 
00 0c 27 08 02 03 
00 0c 27 08 03 0c 
00 0c 27 08 09 1c 
00 0c 27 08 0e 03 
00 0c 27 08 0f 03 
00 0c 27 08 11 0c 
00 0c 27 08 17 0c 
00 0c 27 08 18 0c 
00 0c 27 08 19 0c 
00 0c 27 08 1a 03 
00 0c 27 08 22 0c 
00 0c 27 08 23 03 
00 0c 27 08 24 03 
00 0c 27 08 
00 0c 27 09 01 08 
00 0c 27 09 02 0c 
00 0c 27 09 08 03 
00 0c 27 09 0e 02 
00 0c 27 09 0f 08 
00 0c 27 09 11 08 
00 0c 27 09 17 08 
00 0c 27 09 18 08 
00 0c 27 09 23 03 
00 0c 27 09 24 02 
00 0c 27 0a 01 
00 0c 27 0a 09 0c 
00 0c 27 0a 10 13 
00 0c 27 0a 18 02 
00 0c 27 0a 1a 03 
00 0c 27 0a 21 0f 
00 0c 27 0d 02 02 
00 0c 27 0d 08 03 
00 0c 27 0d 09 08 
00 0c 27 0d 0f 02 
00 0c 27 0d 11 02 
00 0c 27 0d 17 02 
00 0c 27 0d 18 02 
00 0c 27 0d 19 14 
00 0c 27 0d 1a 03 
00 0c 27 0d 22 02 
00 0c 27 0d 23 02 
00 0c 27 0d 24 02 
00 0c 27 0d 
00 0c 27 0e 09 02 
00 0c 27 0e 0e 02 
00 0c 27 0e 10 02 
00 0c 27 0e 11 08 
00 0c 27 0e 18 02 
00 0c 27 0e 19 14 
00 0c 27 0e 1a 02 
00 0c 27 0e 1f 02 
00 0c 27 0e 22 
00 0c 27 0e 24 0a 
00 0c 27 0e 
00 0c 27 0f 02 0a 
00 0c 27 0f 09 08 
00 0c 27 0f 11 02 
00 0c 27 0f 17 02 
00 0c 27 0f 18 02 
00 0c 27 0f 19 02 
00 0c 27 0f 1a 03 
00 0c 27 0f 21 0b 
00 0c 27 0f 22 02 
00 0c 27 0f 23 02 
00 0c 27 0f 
00 0c 27 13 03 02 
00 0c 27 13 0f 10 
00 0c 27 13 18 02 
00 0c 27 13 1f 02 
00 0c 27 13 23 02 
00 0c 27 13 
00 0c 27 14 01 
00 0c 27 14 03 
00 0c 27 14 22 
00 0c 27 15 09 14 
00 0c 27 15 11 02 
00 0c 27 15 1a 13 
00 0c 27 15 22 02 
00 0c 27 16 02 03 
00 0c 27 16 0f 03 
00 0c 27 16 18 08 
00 0c 27 16 1a 03 
00 0c 27 16 1f 0e 
00 0c 27 1b 0f 02 
00 0c 27 1b 10 02 
00 0c 27 1b 11 02 
00 0c 27 1b 1f 02 
00 0c 27 1b 21 02 
00 0c 27 1c 0e 
00 0c 27 1c 10 1a 
00 0c 27 1c 19 02 
00 0c 27 1c 1a 02 
00 0c 27 1c 21 08 
00 0c 27 1d 03 02 
00 0c 27 1d 09 09 
00 0c 27 1d 19 02 
00 0c 27 1d 21 12 
00 0c 27 24 0e 
00 0c 27 24 10 13 
00 0c 27 24 11 02 
00 0c 27 24 11 
00 0c 27 24 18 0a 
00 0c 27 24 19 02 
00 0c 27 24 1f 13 
00 0c 27 24 21 02 
00 0c 27 25 01 
00 0c 27 25 03 
00 0c 27 25 10 13 
00 0c 27 25 11 
00 0c 27 25 1a 03 
00 0c 27 25 1f 13 
00 0c 27 25 21 02 
00 0c 27 25 24 1d 
00 0c 
00 14 02 03 05 
00 14 02 03 06 
00 14 02 03 0e 
00 14 02 03 0f 00 
00 14 02 03 0f 
00 14 02 03 11 
00 14 02 03 18 00 
00 14 02 03 18 
00 14 02 03 19 
00 14 02 03 20 
00 14 02 03 27 
00 14 02 04 0f 01 
00 14 02 04 17 
00 14 02 04 18 00 
00 14 02 0a 06 
00 14 02 0b 04 
00 14 02 0b 06 
00 14 02 0b 08 
00 14 02 0b 0e 
00 14 02 0b 18 
00 14 02 0b 19 
00 14 02 0c 04 
00 14 02 0c 05 02 
00 14 02 0c 05 
00 14 02 0d 04 
00 14 02 0d 05 02 
00 14 02 0d 05 
00 14 02 0d 06 
00 14 02 0d 17 
00 14 02 10 06 03 
00 14 02 10 08 04 
00 14 02 10 0e 03 
00 14 02 10 0f 03 
00 14 02 10 11 03 
00 14 02 10 17 03 
00 14 02 10 18 03 
00 14 02 10 19 03 
00 14 02 10 1f 1c 
00 14 02 10 20 03 
00 14 02 10 27 03 
00 14 02 10 
00 14 02 11 04 
00 14 02 11 05 03 
00 14 02 11 08 04 
00 14 02 11 17 03 
00 14 02 11 18 03 
00 14 02 11 19 03 
00 14 02 11 27 03 
00 14 02 12 04 
00 14 02 12 08 04 
00 14 02 12 0f 03 
00 14 02 12 17 03 
00 14 02 12 18 03 
00 14 02 12 27 
00 14 02 16 06 03 
00 14 02 16 08 04 
00 14 02 16 0e 
00 14 02 16 11 
00 14 02 17 04 
00 14 02 17 06 03 
00 14 02 17 0f 10 
00 14 02 17 17 10 
00 14 02 17 18 03 
00 14 02 17 19 
00 14 02 17 27 12 
00 14 02 1c 04 
00 14 02 1c 05 
00 14 02 1c 06 03 
00 14 02 1c 07 
00 14 02 1c 0e 
00 14 02 1c 0f 
00 14 02 1d 05 
00 14 02 1d 06 
00 14 02 1d 07 
00 14 02 1d 08 
00 14 02 1d 0e 
00 14 02 1d 0f 
00 14 02 1d 17 
00 14 02 1d 18 
00 14 02 1d 19 
00 14 02 1d 20 
00 14 02 1e 19 
00 14 02 25 00 
00 14 02 25 04 
00 14 02 25 05 
00 14 02 25 06 
00 14 02 25 08 04 
00 14 02 25 08 
00 14 02 25 0e 
00 14 02 25 0f 
00 14 02 25 17 
00 14 02 25 19 
00 14 02 25 20 
00 14 02 25 27 
00 14 03 03 07 
00 14 03 03 0e 
00 14 03 03 0f 
00 14 03 03 18 
00 14 03 03 27 
00 14 03 04 08 00 
00 14 03 0a 07 
00 14 03 0a 08 
00 14 03 0a 18 
00 14 03 0a 27 
00 14 03 0b 06 
00 14 03 0b 07 
00 14 03 0b 08 
00 14 03 0b 0e 
00 14 03 0b 18 
00 14 03 0b 27 
00 14 03 0c 06 
00 14 03 0c 0e 
00 14 03 0c 0f 
00 14 03 0c 18 
00 14 03 0c 27 
00 14 03 0d 07 
00 14 03 0d 08 
00 14 03 0d 0e 
00 14 03 0d 0f 
00 14 03 0d 18 
00 14 03 10 07 03 
00 14 03 10 08 0b 
00 14 03 10 09 03 
00 14 03 10 10 0d 
00 14 03 10 18 03 
00 14 03 10 27 0c 
00 14 03 11 06 03 
00 14 03 11 08 0a 
00 14 03 11 18 03 
00 14 03 11 1f 03 
00 14 03 12 07 03 
00 14 03 12 08 04 
00 14 03 12 08 
00 14 03 12 0e 
00 14 03 12 0f 
00 14 03 12 1f 
00 14 03 16 07 03 
00 14 03 16 08 0a 
00 14 03 16 0e 
00 14 03 16 17 
00 14 03 17 07 03 
00 14 03 17 10 
00 14 03 17 18 
00 14 03 17 1f 0b 
00 14 03 1b 00 
00 14 03 1b 06 
00 14 03 1b 08 
00 14 03 1b 0e 
00 14 03 1b 27 
00 14 03 1c 07 03 
00 14 03 1c 08 0a 
00 14 03 1c 08 
00 14 03 1c 0e 
00 14 03 1c 0f 
00 14 03 1d 00 
00 14 03 1d 06 
00 14 03 1d 07 
00 14 03 1e 00 
00 14 03 1e 08 
00 14 03 25 00 
00 14 03 25 07 
00 14 03 25 08 
00 14 03 25 0e 
00 14 03 25 0f 
00 14 03 25 27 
00 14 03 
00 14 04 03 00 
00 14 04 03 01 
00 14 04 03 0f 
00 14 04 03 18 
00 14 04 03 19 
00 14 04 03 20 
00 14 04 03 27 
00 14 04 04 01 00 
00 14 04 0a 00 
00 14 04 0a 08 
00 14 04 0a 18 
00 14 04 0b 00 
00 14 04 0b 01 
00 14 04 0b 08 
00 14 04 0b 18 
00 14 04 0b 19 
00 14 04 0c 0f 
00 14 04 0c 18 
00 14 04 0c 19 
00 14 04 0c 27 
00 14 04 0d 00 
00 14 04 0d 08 
00 14 04 0d 0f 
00 14 04 0d 18 
00 14 04 0d 19 
00 14 04 0d 27 
00 14 04 10 00 03 
00 14 04 10 01 03 
00 14 04 10 18 03 
00 14 04 10 20 03 
00 14 04 10 27 03 
00 14 04 11 01 
00 14 04 11 0f 
00 14 04 11 17 03 
00 14 04 11 18 03 
00 14 04 12 01 
00 14 04 12 10 
00 14 04 12 11 
00 14 04 12 27 
00 14 04 16 01 
00 14 04 16 10 
00 14 04 16 17 
00 14 04 16 27 
00 14 04 17 00 03 
00 14 04 17 01 03 
00 14 04 17 08 04 
00 14 04 17 18 03 
00 14 04 17 19 
00 14 04 17 1f 03 
00 14 04 17 27 
00 14 04 1b 01 
00 14 04 1b 08 
00 14 04 1b 0f 
00 14 04 1b 18 
00 14 04 1b 19 
00 14 04 1b 20 
00 14 04 1c 00 03 
00 14 04 1c 01 
00 14 04 1c 08 
00 14 04 1c 0f 
00 14 04 1c 19 
00 14 04 1d 08 
00 14 04 1d 0f 
00 14 04 1d 18 
00 14 04 1d 20 
00 14 04 1d 27 
00 14 04 1e 08 
00 14 04 1e 18 
00 14 04 1e 20 
00 14 04 25 00 
00 14 04 25 01 
00 14 04 25 08 
00 14 04 25 0f 
00 14 04 25 19 
00 14 04 25 20 
00 14 04 25 27 
00 14 04 
00 14 08 0a 03 
00 14 08 0a 04 
00 14 08 0a 0a 
00 14 08 0a 0b 11 
00 14 08 0a 0c 
00 14 08 0a 11 02 
00 14 08 0a 19 
00 14 08 0a 27 
00 14 08 0b 01 
00 14 08 0b 03 
00 14 08 0b 04 
00 14 08 0b 08 
00 14 08 0b 09 
00 14 08 0b 0a 
00 14 08 0b 0b 
00 14 08 0b 0c 
00 14 08 0b 0d 
00 14 08 0b 11 02 
00 14 08 0b 11 
00 14 08 0b 16 
00 14 08 0b 18 
00 14 08 0b 19 
00 14 08 0b 20 
00 14 08 0b 27 
00 14 08 10 03 0b 
00 14 08 10 0a 03 
00 14 08 10 0b 0b 
00 14 08 10 0c 03 
00 14 08 10 0d 03 
00 14 08 10 10 13 
00 14 08 10 11 0b 
00 14 08 10 16 0b 
00 14 08 10 18 0b 
00 14 08 10 20 0b 
00 14 08 10 
00 14 08 11 03 0a 
00 14 08 11 0b 0a 
00 14 08 11 0b 
00 14 08 11 0d 
00 14 08 11 11 0a 
00 14 08 11 16 0a 
00 14 08 11 18 0a 
00 14 08 11 19 16 
00 14 08 11 
00 14 08 12 03 0d 
00 14 08 12 0a 03 
00 14 08 12 0b 0a 
00 14 08 12 0b 
00 14 08 12 10 10 
00 14 08 12 16 10 
00 14 08 15 03 04 
00 14 08 15 04 
00 14 08 15 0a 03 
00 14 08 15 11 0b 
00 14 08 15 1f 1d 
00 14 08 15 1f 
00 14 08 15 20 0a 
00 14 08 15 27 0a 
00 14 08 15 
00 14 08 16 03 0a 
00 14 08 16 0a 03 
00 14 08 16 0c 03 
00 14 08 16 16 0a 
00 14 08 16 1f 10 
00 14 08 16 20 0a 
00 14 08 16 
00 14 08 17 04 04 
00 14 08 17 0a 10 
00 14 08 17 0c 03 
00 14 08 17 0d 03 
00 14 08 17 11 12 
00 14 08 17 17 0a 
00 14 08 17 18 
00 14 08 17 19 0a 
00 14 08 17 20 10 
00 14 08 17 
00 14 08 1b 03 
00 14 08 1b 04 
00 14 08 1b 09 
00 14 08 1b 0b 
00 14 08 1b 0d 
00 14 08 1b 11 
00 14 08 1b 19 
00 14 08 1c 03 0a 
00 14 08 1c 03 
00 14 08 1c 04 
00 14 08 1c 09 03 
00 14 08 1c 0a 03 
00 14 08 1c 0c 03 
00 14 08 1c 19 
00 14 08 1d 04 
00 14 08 1d 09 
00 14 08 1d 0a 
00 14 08 1d 0c 
00 14 08 1d 0d 
00 14 08 1d 11 
00 14 08 1d 16 
00 14 08 1d 18 
00 14 08 1d 27 
00 14 08 1e 03 
00 14 08 1e 04 
00 14 08 1e 0a 03 
00 14 08 1e 11 0b 
00 14 08 1e 11 
00 14 08 1e 19 
00 14 08 1e 27 
00 14 08 24 03 
00 14 08 24 0a 03 
00 14 08 24 0b 0a 
00 14 08 24 17 10 
00 14 08 25 03 
00 14 08 25 09 
00 14 08 25 0c 
00 14 08 25 0d 
00 14 08 25 11 0b 
00 14 08 25 16 
00 14 08 25 17 22 
00 14 08 25 19 
00 14 08 25 20 
00 14 08 25 27 
00 14 0e 03 00 
00 14 0e 03 02 
00 14 0e 03 03 
00 14 0e 03 04 
00 14 0e 03 08 
00 14 0e 03 09 
00 14 0e 03 0a 
00 14 0e 03 11 
00 14 0e 03 16 
00 14 0e 03 19 00 
00 14 0e 03 19 
00 14 0e 03 27 
00 14 0e 03 
00 14 0e 0a 01 
00 14 0e 0a 0a 
00 14 0e 0a 16 
00 14 0e 0a 20 
00 14 0e 0b 01 
00 14 0e 0b 02 
00 14 0e 0b 03 
00 14 0e 0b 08 
00 14 0e 0b 09 
00 14 0e 0b 0a 
00 14 0e 0b 11 
00 14 0e 0b 16 
00 14 0e 0b 18 
00 14 0e 0b 19 
00 14 0e 0b 20 
00 14 0e 0b 27 
00 14 0e 0c 01 
00 14 0e 0c 03 
00 14 0e 0c 09 02 
00 14 0e 0c 27 02 
00 14 0e 10 02 03 
00 14 0e 10 08 03 
00 14 0e 10 09 03 
00 14 0e 10 0a 03 
00 14 0e 10 10 03 
00 14 0e 10 11 0b 
00 14 0e 10 16 03 
00 14 0e 10 19 03 
00 14 0e 10 1f 03 
00 14 0e 10 20 03 
00 14 0e 10 27 03 
00 14 0e 11 04 
00 14 0e 11 08 
00 14 0e 11 09 
00 14 0e 11 11 0a 
00 14 0e 11 11 
00 14 0e 11 19 
00 14 0e 11 20 
00 14 0e 12 09 03 
00 14 0e 12 11 
00 14 0e 12 18 03 
00 14 0e 12 27 03 
00 14 0e 15 02 
00 14 0e 15 03 
00 14 0e 15 11 0a 
00 14 0e 15 11 
00 14 0e 15 19 03 
00 14 0e 15 1f 
00 14 0e 15 20 03 
00 14 0e 16 02 
00 14 0e 16 03 
00 14 0e 16 09 
00 14 0e 16 0a 03 
00 14 0e 16 11 0a 
00 14 0e 16 16 03 
00 14 0e 16 19 03 
00 14 0e 16 20 03 
00 14 0e 17 09 0a 
00 14 0e 17 0a 03 
00 14 0e 17 17 0a 
00 14 0e 17 18 
00 14 0e 17 19 03 
00 14 0e 1b 02 
00 14 0e 1b 03 
00 14 0e 1b 04 
00 14 0e 1b 08 
00 14 0e 1b 09 
00 14 0e 1b 11 
00 14 0e 1b 19 
00 14 0e 1c 02 
00 14 0e 1c 03 
00 14 0e 1c 04 
00 14 0e 1c 09 03 
00 14 0e 1c 09 
00 14 0e 1c 0a 03 
00 14 0e 1c 16 03 
00 14 0e 1c 19 03 
00 14 0e 1c 20 03 
00 14 0e 1d 02 
00 14 0e 1d 04 
00 14 0e 1d 0a 
00 14 0e 1d 16 
00 14 0e 1d 18 
00 14 0e 1d 20 
00 14 0e 1d 27 
00 14 0e 1e 11 
00 14 0e 1e 19 03 
00 14 0e 1e 20 03 
00 14 0e 24 02 
00 14 0e 24 18 03 
00 14 0e 25 02 
00 14 0e 25 03 
00 14 0e 25 08 
00 14 0e 25 0a 
00 14 0e 25 11 
00 14 0e 25 16 
00 14 0e 25 17 
00 14 0e 25 19 03 
00 14 0e 25 19 
00 14 0e 25 27 
00 14 0f 03 00 
00 14 0f 03 02 00 
00 14 0f 03 02 
00 14 0f 03 03 
00 14 0f 03 04 00 
00 14 0f 03 08 
00 14 0f 03 09 
00 14 0f 03 0a 
00 14 0f 03 0b 
00 14 0f 03 0c 
00 14 0f 03 11 
00 14 0f 03 16 00 
00 14 0f 03 16 
00 14 0f 03 17 00 
00 14 0f 03 18 00 
00 14 0f 03 18 
00 14 0f 03 19 00 
00 14 0f 03 19 
00 14 0f 03 27 00 
00 14 0f 03 27 
00 14 0f 03 
00 14 0f 0a 09 
00 14 0f 0a 0a 
00 14 0f 0a 0b 
00 14 0f 0a 0c 
00 14 0f 0a 16 
00 14 0f 0a 20 03 
00 14 0f 0a 20 
00 14 0f 0b 08 
00 14 0f 0b 09 
00 14 0f 0b 0a 
00 14 0f 0b 0b 
00 14 0f 0b 0c 
00 14 0f 0b 11 
00 14 0f 0b 16 
00 14 0f 0b 17 08 
00 14 0f 0b 18 08 
00 14 0f 0b 19 
00 14 0f 0b 20 02 
00 14 0f 0b 20 
00 14 0f 0b 27 
00 14 0f 0c 02 02 
00 14 0f 0c 03 
00 14 0f 0c 11 02 
00 14 0f 0c 17 1b 
00 14 0f 0c 18 13 
00 14 0f 0c 
00 14 0f 10 02 03 
00 14 0f 10 04 03 
00 14 0f 10 08 03 
00 14 0f 10 09 03 
00 14 0f 10 0b 03 
00 14 0f 10 0c 03 
00 14 0f 10 10 03 
00 14 0f 10 11 0b 
00 14 0f 10 16 03 
00 14 0f 10 17 1b 
00 14 0f 10 18 1b 
00 14 0f 10 19 03 
00 14 0f 10 1f 03 
00 14 0f 10 20 03 
00 14 0f 10 27 03 
00 14 0f 10 
00 14 0f 11 04 03 
00 14 0f 11 08 
00 14 0f 11 0c 
00 14 0f 11 11 0a 
00 14 0f 11 11 
00 14 0f 11 16 
00 14 0f 11 17 10 
00 14 0f 11 19 03 
00 14 0f 11 20 0a 
00 14 0f 11 20 
00 14 0f 12 02 03 
00 14 0f 12 09 03 
00 14 0f 12 11 0a 
00 14 0f 12 11 
00 14 0f 12 17 10 
00 14 0f 12 18 15 
00 14 0f 12 27 03 
00 14 0f 15 02 03 
00 14 0f 15 04 03 
00 14 0f 15 09 03 
00 14 0f 15 11 0a 
00 14 0f 15 17 1b 
00 14 0f 15 18 1b 
00 14 0f 15 19 03 
00 14 0f 15 1f 03 
00 14 0f 15 20 10 
00 14 0f 15 27 03 
00 14 0f 16 02 03 
00 14 0f 16 09 03 
00 14 0f 16 11 0a 
00 14 0f 16 18 0c 
00 14 0f 16 19 03 
00 14 0f 16 20 10 
00 14 0f 16 27 03 
00 14 0f 17 02 10 
00 14 0f 17 09 10 
00 14 0f 17 0b 03 
00 14 0f 17 10 0b 
00 14 0f 17 16 0b 
00 14 0f 17 17 1b 
00 14 0f 17 18 13 
00 14 0f 17 19 03 
00 14 0f 17 27 0a 
00 14 0f 1b 08 
00 14 0f 1b 09 0a 
00 14 0f 1b 11 0a 
00 14 0f 1b 17 0a 
00 14 0f 1b 19 03 
00 14 0f 1b 
00 14 0f 1c 02 
00 14 0f 1c 03 
00 14 0f 1c 09 03 
00 14 0f 1c 0b 03 
00 14 0f 1c 0c 03 
00 14 0f 1c 16 03 
00 14 0f 1c 19 03 
00 14 0f 1c 20 11 
00 14 0f 1d 02 
00 14 0f 1d 04 
00 14 0f 1d 09 
00 14 0f 1d 0a 
00 14 0f 1d 0b 
00 14 0f 1d 0c 
00 14 0f 1d 16 
00 14 0f 1d 17 0a 
00 14 0f 1d 18 0a 
00 14 0f 1d 18 
00 14 0f 1d 27 
00 14 0f 1e 09 03 
00 14 0f 1e 11 
00 14 0f 1e 17 16 
00 14 0f 1e 19 03 
