00 1c 02 04 1f 
00 14 0f 1c 20 
00 14 11 0a 20 
00 14 11 0b 14 
00 14 11 0c 20 
00 14 11 10 08 
00 14 11 10 10 
00 14 11 10 1f 
00 14 11 10 27 
00 14 11 11 18 
00 14 11 11 27 
00 14 11 12 17 
00 14 11 14 10 
00 14 11 14 1f 
00 14 11 16 10 
00 14 11 17 08 
00 14 11 17 10 
00 14 11 1b 10 
00 14 17 03 0f 
00 14 17 0a 20 
00 14 17 10 12 
00 14 17 10 19 
00 14 17 10 1e 
00 14 17 10 1f 
00 14 17 11 18 
00 14 17 12 18 
00 14 17 14 12 
00 14 17 14 18 
00 14 17 16 18 
00 14 17 16 20 
00 14 17 17 02 
00 14 17 1c 11 
00 14 17 1c 20 
00 14 17 1e 20 
00 14 18 03 20 
00 14 18 10 09 
00 14 18 10 0f 
00 14 18 10 1d 
00 14 18 10 1e 
00 14 18 10 27 
00 14 18 11 02 
00 14 18 11 11 
00 14 18 11 17 
00 14 18 11 1b 
00 14 18 11 27 
00 14 18 12 03 
00 14 18 12 0f 
00 14 18 12 17 
00 14 18 12 26 
00 14 18 13 09 
00 14 18 13 17 
00 14 18 13 1b 
00 14 18 13 1e 
00 14 18 16 17 
00 14 18 16 1e 
00 14 18 16 26 
00 14 18 17 0f 
00 14 19 0b 12 
00 14 19 0b 26 
00 14 19 10 0e 
00 14 19 10 0f 
00 14 19 10 17 
00 14 19 10 1e 
00 14 19 10 27 
00 14 19 11 08 
00 14 19 11 10 
00 14 19 11 1e 
00 14 19 12 10 
00 14 19 13 08 
00 14 19 16 10 
00 14 19 17 08 
00 14 20 03 0f 
00 14 20 03 19 
00 14 20 0a 11 
00 14 20 0a 17 
00 14 20 0c 11 
00 14 20 0c 19 
00 14 20 10 03 
00 14 20 10 0f 
00 14 20 10 19 
00 14 20 10 25 
00 14 20 11 03 
00 14 20 11 0f 
00 14 20 11 10 
00 14 20 11 25 
00 14 20 12 10 
00 14 20 12 11 
00 14 20 12 18 
00 14 20 12 26 
00 14 20 16 02 
00 14 20 16 08 
00 14 20 16 10 
00 14 20 16 17 
00 14 20 17 03 
00 14 20 17 10 
00 14 20 17 19 
00 14 20 17 25 
00 14 20 1c 0f 
00 14 20 1c 17 
00 14 20 1e 11 
00 14 20 1e 17 
00 14 20 25 0f 
00 14 20 25 19 
00 14 27 03 
00 14 27 10 03 
00 14 27 10 09 
00 14 27 10 11 
00 14 27 10 18 
00 14 27 10 19 
00 14 27 11 10 
00 14 27 11 11 
00 14 27 11 18 
00 14 27 16 10 
00 14 27 25 24 
00 1d 02 0b 09 
00 1d 02 0c 0f 
00 1d 02 0d 17 
00 1d 02 12 17 
00 1d 02 12 18 
00 1d 02 13 10 
00 1d 02 15 0f 
00 1d 02 15 20 
00 1d 02 18 17 
00 1d 02 19 18 
00 1d 02 19 1f 
00 1d 02 1a 09 
00 1d 02 1c 0f 
00 1d 02 1c 11 
00 1d 02 1c 27 
00 1d 03 04 10 
00 1d 03 04 18 
00 1d 03 04 1f 
00 1d 03 0c 10 
00 1d 03 12 1f 
00 1d 03 15 09 
00 1d 03 15 1f 
00 1d 03 19 10 
00 1d 03 19 27 
00 1d 03 1a 10 
00 1d 03 1c 10 
00 1d 03 1c 1f 
00 1d 03 1c 27 
00 1d 03 25 10 
00 1d 03 25 1f 
00 1d 04 04 10 
00 1d 04 04 1f 
00 1d 04 0d 10 
00 1d 04 0d 1f 
00 1d 04 12 09 
00 1d 04 15 20 
00 1d 04 19 1f 
00 1d 04 1a 10 
00 1d 04 1c 01 
00 1d 04 1c 1f 
00 1d 04 1c 20 
00 1d 04 26 10 
00 1d 08 0b 11 
00 1d 08 0b 19 
00 1d 08 12 11 
00 1d 08 12 19 
00 1d 08 13 11 
00 1d 08 13 19 
00 1d 08 18 0b 
00 1d 08 18 10 
00 1d 08 18 16 
00 1d 08 18 1f 
00 1d 08 18 20 
00 1d 08 19 0a 
00 1d 08 19 11 
00 1d 08 1a 11 
00 1d 08 1c 10 
00 1d 08 1c 11 
00 1d 08 1c 1f 
00 1d 08 1c 20 
00 1d 08 24 17 
00 1d 08 25 10 
00 1d 08 26 10 
00 1d 08 26 11 
00 1d 09 0b 27 
00 1d 09 0c 02 
00 1d 09 0c 10 
00 1d 09 0c 19 
00 1d 09 12 04 
00 1d 09 12 10 
00 1d 09 13 10 
00 1d 09 13 27 
00 1d 09 15 03 
00 1d 09 15 0f 
00 1d 09 15 10 
00 1d 09 15 17 
00 1d 09 18 0f 
00 1d 09 18 10 
00 1d 09 18 11 
00 1d 09 18 16 
00 1d 09 18 18 
00 1d 09 18 1f 
00 1d 09 18 20 
00 1d 09 19 08 
00 1d 09 19 0e 
00 1d 09 19 10 
00 1d 09 19 16 
00 1d 09 19 18 
00 1d 09 19 1f 
00 1d 09 19 20 
00 1d 09 19 27 
00 1d 09 1a 08 
00 1d 09 1a 0f 
00 1d 09 1a 10 
00 1d 09 1a 11 
00 1d 09 1a 19 
00 1d 09 1a 1f 
00 1d 09 1a 20 
00 1d 09 1a 27 
00 1d 09 1b 16 
00 1d 09 1b 19 
00 1d 09 1b 20 
00 1d 09 1b 27 
00 1d 09 1c 04 
00 1d 09 1c 0f 
00 1d 09 1c 10 
00 1d 09 1c 11 
00 1d 09 1c 18 
00 1d 09 24 10 
00 1d 09 24 27 
00 1d 09 25 10 
00 1d 09 26 10 
00 1d 09 
00 1d 0e 03 08 
00 1d 0e 14 
00 1d 0e 18 02 
00 1d 0e 18 10 
00 1d 0e 18 19 
00 1d 0e 18 1f 
00 1d 0e 18 20 
00 1d 0e 18 27 
00 1d 0e 19 09 
00 1d 0e 19 19 
00 1d 0f 03 08 
00 1d 0f 03 17 
00 1d 0f 0b 10 
00 1d 0f 0c 02 
00 1d 0f 0c 10 
00 1d 0f 12 18 
00 1d 0f 13 27 
00 1d 0f 15 02 
00 1d 0f 15 27 
00 1d 0f 18 02 
00 1d 0f 18 10 
00 1d 0f 18 19 
00 1d 0f 18 1f 
00 1d 0f 18 20 
00 1d 0f 19 09 
00 1d 0f 19 10 
00 1d 0f 19 18 
00 1d 0f 19 19 
00 1d 0f 19 1f 
00 1d 0f 19 20 
00 1d 0f 1a 10 
00 1d 0f 1c 10 
00 1d 0f 1c 1f 
00 1d 0f 26 10 
00 1d 10 03 16 
00 1d 10 0c 03 
00 1d 10 0c 09 
00 1d 10 0c 12 
00 1d 10 0c 20 
00 1d 10 12 03 
00 1d 10 12 09 
00 1d 10 12 12 
00 1d 10 13 03 
00 1d 10 13 04 
00 1d 10 13 09 
00 1d 10 13 0f 
00 1d 10 15 02 
00 1d 10 15 03 
00 1d 10 15 08 
00 1d 10 15 0a 
00 1d 10 15 0e 
00 1d 10 15 10 
00 1d 10 15 11 
00 1d 10 15 12 
00 1d 10 18 02 
00 1d 10 18 03 
00 1d 10 18 08 
00 1d 10 18 09 
00 1d 10 18 0a 
00 1d 10 18 0e 
00 1d 10 18 0f 
00 1d 10 18 11 
00 1d 10 18 12 
00 1d 10 19 09 
00 1d 10 19 12 
00 1d 10 1a 03 
00 1d 10 1a 0f 
00 1d 10 1a 15 
00 1d 10 1a 20 
00 1d 10 1b 18 
00 1d 10 1b 27 
00 1d 10 1c 02 
00 1d 10 1c 03 
00 1d 10 1c 08 
00 1d 10 1c 09 
00 1d 10 1c 0a 
00 1d 10 1c 0f 
00 1d 10 1c 11 
00 1d 10 1c 12 
00 1d 10 25 03 
00 1d 10 25 08 
00 1d 10 25 09 
00 1d 10 25 12 
00 1d 10 26 04 
00 1d 10 26 08 
00 1d 10 26 09 
00 1d 10 26 0f 
00 1d 10 26 18 
00 1d 11 0c 10 
00 1d 11 12 08 
00 1d 11 12 10 
00 1d 11 13 08 
00 1d 11 14 08 
00 1d 11 14 10 
00 1d 11 15 08 
00 1d 11 15 10 
00 1d 11 18 02 
00 1d 11 18 09 
00 1d 11 18 0a 
00 1d 11 18 10 
00 1d 11 18 18 
00 1d 11 19 08 
00 1d 11 19 10 
00 1d 11 19 1f 
00 1d 11 19 27 
00 1d 11 1a 08 
00 1d 11 1a 27 
00 1d 11 1c 02 
00 1d 11 1c 08 
00 1d 11 1c 09 
00 1d 11 1c 10 
00 1d 11 1c 27 
00 1d 11 26 08 
00 1d 17 03 08 
00 1d 17 03 0a 
00 1d 17 03 0f 
00 1d 17 0b 11 
00 1d 17 12 02 
00 1d 17 14 02 
00 1d 17 15 09 
00 1d 17 18 12 
00 1d 17 18 27 
00 1d 17 19 12 
00 1d 17 19 19 
00 1d 17 19 1e 
00 1d 17 19 1f 
00 1d 17 1a 12 
00 1d 17 1b 20 
00 1d 17 24 08 
00 1d 17 26 18 
00 1d 18 03 20 
00 1d 18 15 10 
00 1d 18 15 12 
00 1d 18 15 26 
00 1d 18 18 09 
00 1d 18 18 11 
00 1d 18 18 12 
00 1d 18 1a 20 
00 1d 18 1b 1d 
00 1d 18 1b 20 
00 1d 18 1c 09 
00 1d 18 1c 12 
00 1d 18 1c 1b 
00 1d 18 1c 20 
00 1d 19 12 08 
00 1d 19 13 08 
00 1d 19 15 27 
00 1d 19 18 0e 
00 1d 19 18 0f 
00 1d 19 18 27 
00 1d 19 19 0e 
00 1d 19 19 0f 
00 1d 19 19 17 
00 1d 19 19 1e 
00 1d 19 19 27 
00 1d 19 1b 0e 
00 1d 19 1b 1e 
00 1d 19 1b 27 
00 1d 19 1c 0f 
00 1d 19 1c 18 
00 1d 19 1c 1e 
00 1d 1f 12 03 
00 1d 1f 15 03 
00 1d 1f 15 18 
00 1d 1f 15 27 
00 1d 1f 18 03 
00 1d 1f 18 18 
00 1d 1f 19 03 
00 1d 1f 19 0e 
00 1d 1f 19 18 
00 1d 1f 19 1d 
00 1d 1f 19 1e 
00 1d 1f 1c 03 
00 1d 1f 1c 04 
00 1d 1f 1c 18 
00 1d 1f 1c 19 
00 1d 1f 1c 1d 
00 1d 1f 1c 1e 
00 1d 1f 25 03 
00 1d 1f 25 18 
00 1d 1f 25 20 
00 1d 1f 25 27 
00 1d 1f 26 12 
00 1d 1f 26 27 
00 1d 20 03 0f 
00 1d 20 03 11 
00 1d 20 03 19 
00 1d 20 0b 0f 
00 1d 20 0b 19 
00 1d 20 0c 10 
00 1d 20 12 03 
00 1d 20 12 10 
00 1d 20 12 19 
00 1d 20 12 25 
00 1d 20 13 08 
00 1d 20 13 0e 
00 1d 20 13 10 
00 1d 20 15 03 
00 1d 20 15 08 
00 1d 20 15 10 
00 1d 20 15 25 
00 1d 20 15 27 
00 1d 20 18 03 
00 1d 20 18 08 
00 1d 20 18 0e 
00 1d 20 18 0f 
00 1d 20 18 19 
00 1d 20 18 25 
00 1d 20 19 03 
00 1d 20 19 0f 
00 1d 20 19 19 
00 1d 20 19 25 
00 1d 20 1b 11 
00 1d 20 1b 17 
00 1d 20 1c 03 
00 1d 20 1c 08 
00 1d 20 1c 0f 
00 1d 20 1c 18 
00 1d 20 1c 19 
00 1d 20 1c 1a 
00 1d 20 1c 25 
00 1d 20 25 17 
00 1d 20 25 19 
00 1d 20 26 09 
00 1d 27 0b 10 
00 1d 27 13 09 
00 1d 27 13 0f 
00 1d 27 15 10 
00 1d 27 15 1f 
00 1d 27 19 03 
00 1d 27 19 09 
00 1d 27 19 11 
00 1d 27 19 18 
00 1d 27 19 19 
00 1d 27 1a 11 
00 1d 27 1c 02 
00 1d 27 1c 03 
00 1d 27 1c 0f 
00 1d 27 1c 11 
00 1d 27 1c 17 
00 1d 27 1c 24 
00 1d 27 24 18 
00 1d 27 24 19 
00 1d 27 24 1f 
00 1d 27 25 1f 
00 1d 27 26 1f 
